Date,AAPL,ADBE,AMZN,CRM,CSCO,GOOGL,INTC,META,MSFT,NVDA,ORCL,QCOM,TSLA
2021-02-02,131.68301391601562,484.92999267578125,169.0,232.1656494140625,40.1067008972168,95.38394165039062,52.433467864990234,265.6227111816406,230.6280059814453,13.520248413085938,58.499290466308594,149.5576934814453,290.92999267578125
2021-02-03,130.65872192382812,481.9200134277344,165.62649536132812,232.7802734375,40.054203033447266,102.33028411865234,52.1441764831543,265.19512939453125,233.98861694335938,13.494071006774902,58.311702728271484,147.30677795410156,284.89666748046875
2021-02-04,134.02420043945312,489.3800048828125,166.5500030517578,235.91281127929688,41.34937286376953,102.06936645507812,53.470245361328125,265.0359802246094,233.0352783203125,13.627460479736328,59.41848373413086,134.30056762695312,283.3299865722656
2021-02-05,133.60897827148438,492.1199951171875,167.6074981689453,236.8148956298828,42.07572937011719,103.8188705444336,52.91544723510742,266.63720703125,233.21823120117188,13.554404258728027,59.6529655456543,132.36734008789062,284.07666015625
2021-02-08,133.75555419921875,493.760009765625,166.14700317382812,236.85455322265625,42.82832717895508,103.60464477539062,53.806766510009766,265.1255187988281,233.47825622558594,14.399871826171875,59.19337844848633,133.7650909423828,287.8066711425781
2021-02-09,132.87625122070312,496.04998779296875,165.25,234.64390563964844,42.443275451660156,103.15087127685547,53.46115493774414,267.9798583984375,234.7300262451172,14.224844932556152,59.7186164855957,132.6124267578125,283.1533203125
2021-02-10,132.27052307128906,492.6700134277344,164.32899475097656,234.6637420654297,41.34062576293945,103.70205688476562,53.533912658691406,270.3866271972656,233.8152618408203,14.724496841430664,59.34344482421875,132.05874633789062,268.2733459472656
2021-02-11,132.0165252685547,496.6199951171875,163.10650634765625,239.14450073242188,41.638160705566406,103.81488800048828,55.17103576660156,268.9147033691406,235.42332458496094,15.209687232971191,58.80881118774414,132.1132049560547,270.5533447265625
2021-02-12,132.25100708007812,498.8399963378906,163.885498046875,238.28204345703125,41.38438034057617,104.12701416015625,56.21697998046875,269.02410888671875,235.90478515625,14.920967102050781,59.16522979736328,134.30958557128906,272.0400085449219
2021-02-16,130.12123107910156,501.6400146484375,163.44749450683594,246.43064880371094,40.701778411865234,104.90584564208984,56.81725311279297,272.4751892089844,234.66261291503906,15.288972854614258,58.28357696533203,133.56539916992188,265.40667724609375
2021-02-17,127.82537841796875,491.2300109863281,165.4320068359375,245.5087127685547,40.47425079345703,105.29949188232422,56.253353118896484,272.07733154296875,235.68568420410156,14.865862846374512,58.236671447753906,131.37803649902344,266.04998779296875
2021-02-18,126.7214584350586,488.3699951171875,166.4114990234375,244.8643341064453,40.55301284790039,104.66280364990234,56.03507614135742,267.9201354980469,235.28993225097656,14.789071083068848,58.21791458129883,130.6156463623047,262.4599914550781
2021-02-19,126.8777084350586,479.1199951171875,162.4949951171875,244.41827392578125,39.975433349609375,103.81787109375,57.308387756347656,260.13287353515625,232.56829833984375,14.886312484741211,57.33625030517578,131.5504608154297,260.4333190917969
2021-02-22,123.09688568115234,467.3299865722656,159.03700256347656,238.85699462890625,39.756656646728516,102.10066986083984,55.216522216796875,258.9095764160156,226.33351135253906,14.317097663879395,60.4502067565918,126.5767593383789,238.1666717529297
2021-02-23,122.96013641357422,467.79998779296875,159.72500610351562,233.59312438964844,39.82666015625,102.39191436767578,55.589412689208984,264.409423828125,225.13674926757812,14.103921890258789,60.497100830078125,124.45288848876953,232.94667053222656
2021-02-24,122.46187591552734,476.6199951171875,157.97650146484375,238.3811798095703,40.0279426574707,103.56935119628906,57.472110748291016,262.86785888671875,226.3721466064453,14.459959983825684,60.68470001220703,128.0652313232422,247.33999633789062
2021-02-25,118.20233917236328,459.1600036621094,152.85800170898438,229.07273864746094,39.835418701171875,100.19657897949219,54.93456268310547,253.3003692626953,221.00599670410156,13.271668434143066,61.24745559692383,123.00975036621094,227.4066619873047
2021-02-26,118.46611785888672,459.6700134277344,154.64649963378906,214.61936950683594,39.266578674316406,100.49280548095703,55.28017807006836,256.21441650390625,224.27780151367188,13.677572250366211,60.506492614746094,123.6087875366211,225.1666717529297
2021-03-01,124.84564971923828,469.57000732421875,157.3070068359375,215.6503448486328,40.18545913696289,102.86608123779297,57.190155029296875,263.4646301269531,228.67880249023438,13.80448055267334,62.063480377197266,126.60396575927734,239.47666931152344
2021-03-02,122.2371826171875,466.5899963378906,154.72650146484375,211.61570739746094,39.835418701171875,102.60862731933594,55.69856262207031,257.5869140625,225.7158203125,13.370156288146973,62.52305221557617,124.3802719116211,228.81333923339844
2021-03-03,119.24767303466797,448.45001220703125,150.25,204.21060180664062,39.49412536621094,99.97093200683594,54.47980880737305,254.01644897460938,219.62583923339844,12.770275115966797,62.757537841796875,120.06678771972656,217.73333740234375
2021-03-04,117.36213684082031,439.05999755859375,148.8784942626953,203.5464324951172,38.995304107666016,101.0902328491211,53.051876068115234,256.2342834472656,218.82476806640625,12.33694076538086,61.53822708129883,116.54666137695312,207.14666748046875
2021-03-05,118.62240600585938,440.8299865722656,150.0229949951172,208.9292449951172,40.47425079345703,104.22840118408203,55.24380111694336,262.8380432128906,223.52500915527344,12.427946090698242,65.62763214111328,118.3249740600586,199.31666564941406
2021-03-08,113.67902374267578,421.20001220703125,147.59750366210938,205.91566467285156,41.576900482177734,99.77660369873047,54.43433380126953,253.9169921875,219.4617462158203,11.562034606933594,67.6817398071289,112.35173034667969,187.6666717529297
2021-03-09,118.30001831054688,439.17999267578125,153.1425018310547,209.69256591796875,41.909446716308594,101.4098129272461,56.99916458129883,264.2900695800781,225.6289825439453,12.490851402282715,68.1319351196289,117.74131774902344,224.52667236328125
2021-03-10,117.21560668945312,437.010009765625,152.8820037841797,210.1188201904297,42.259498596191406,101.20256042480469,56.61716079711914,263.45465087890625,224.31639099121094,12.438970565795898,67.64421844482422,116.61051940917969,222.68666076660156
2021-03-11,119.14996337890625,451.05999755859375,155.67950439453125,214.07415771484375,42.70580291748047,104.40087127685547,57.58124542236328,272.3856506347656,228.86219787597656,12.962986946105957,63.226524353027344,120.13973236083984,233.1999969482422
2021-03-12,118.24140930175781,444.29998779296875,154.47450256347656,210.36666870117188,42.723304748535156,101.8889389038086,57.208343505859375,266.935546875,227.53030395507812,12.825811386108398,62.99203872680664,118.53472900390625,231.2433319091797
